nid,title,event_slug,speakers,description,field_embedded_multimedia_value,bio,date,time_start,time_end,video,slides
9137,Mecanismos y patrones para acelerar adopción en arquitecturas de microservicios,2020h1,Miguel Enríquez,"<p>Al introducir una arquitectura de microservicios hay varios problemas que se presentan para la adopción, mantenimiento y liberación. En 5 años trabajando en este tipo de soluciones, he observado e implementado ciertos patrones y mecanismos para solventar dichos problemas.</p>

<p>En esta charla explico tanto los problemas que se presentan asi como el patron y/o mecanismo para resolverlos dentro del contexto de microservicios.</p>","<p><iframe allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/SfKbB8_1A-M"" width=""560""></iframe></p>

<p><iframe allowfullscreen="""" frameborder=""0"" height=""485"" marginheight=""0"" marginwidth=""0"" scrolling=""no"" src=""//www.slideshare.net/slideshow/embed_code/key/jviNYaeXKNJWe9"" style=""border:1px solid #CCC; border-width:1px; margin-bottom:5px; max-width: 100%;"" width=""595""></iframe></p>

<div style=""margin-bottom:5px""><strong><a href=""//www.slideshare.net/RevistaSG/mecanismos-y-patrones-para-acelerar-adopcin-en-arquitecturas-de-microservicios"" target=""_blank"" title=""Mecanismos y patrones para acelerar adopción en arquitecturas de microservicios"">Mecanismos y patrones para acelerar adopción en arquitecturas de microservicios</a> </strong> from <strong><a href=""https://www.slideshare.net/RevistaSG"" target=""_blank"">Software Guru</a></strong></div>","<p>Andrés un desarrollador Java/Groovy y Java Champion con mas de 20 años en la industria de desarrollo de software, la mayoría del tiempo haciendo uso de Java desde sus inicios en 1995 y en los últimos años, Groovy. A lo largo de su carrera profesional ha diseñado e implementado numerosos proyectos tanto para ambientes web como de escritorio. Convencido de las ventajas del software libre, ha participado en proyectos reconocidos como lo son el lenguaje Groovy, JMatter y DbUnit, así como tambien inicio sus propios proyectos (Json-lib, EZMorph, GfxBuilder, JideBuilder). Miembro fundador y líder actual del proyecto Griffon y de la comunidad Hackergarten.</p>

<ul>
 <li><a href=""https://twitter.com/eldermael"">Twitter</a></li>
 <li><a href=""https://www.linkedin.com/in/miguelangelenriquez/"">Linkedin</a></li>
</ul>",2020-04-20 12:00:00,2020-04-20 12:00,2020-04-20 13:00,https://youtu.be/SfKbB8_1A-M,https://slideshare.net/slideshow/embed_code/key/jviNYaeXKNJWe9
9138,Construye tu stack de ciberseguridad con open source,2020h1,Héctor Eryx Paredes,<p>Construir software de forma ágil pero segura no es trivial. En esta sesión compartiré algunas recomendaciones de cómo construir un stack para desarrollar aplicaciones de forma segura utilizando herramientas open source en un stack de integración continua.</p>,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/yuC1hto40Qc"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe><p><iframe allowfullscreen="""" frameborder=""0"" height=""485"" marginheight=""0"" marginwidth=""0"" scrolling=""no"" 



src=""//www.slideshare.net/slideshow/embed_code/key/6oISKJfAkOvlxC"" style=""border:1px solid #CCC; border-width:1px; margin-bottom:5px; max-width: 100%;"" width=""595""></iframe></p>

<div style=""margin-bottom:5px""><strong><a href=""//www.slideshare.net/RevistaSG/construye-tu-stack-de-ciberseguridad-con-open-source"" target=""_blank"" title=""Construye tu stack de ciberseguridad con open source"">Construye tu stack de ciberseguridad con open source</a> </strong> from <strong><a href=""https://www.slideshare.net/RevistaSG"" target=""_blank"">Software Guru</a></strong></div>","<p>Eryx es un entusiasta del open source y la seguridad de la información. Cuenta con 13 años de experiencia en la industria del software, enfocado al desarrollo e integración de sistemas empresariales, sistemas de comercio electrónico, y, en la actualidad, modelado de información de edificios. Es también profesor de seguridad de la información en el ITESO. Disfruta el recrearse con diversos lenguajes de programación, tecnologías e infraestructura.</p>

<ul>
 <li><a href=""https://twitter.com/heryxpc"">Twitter</a></li>
 <li><a href=""https://www.linkedin.com/in/heryxpc/"">Linkedin</a></li>
 <li><a href=""https://github.com/heryxpc"">GitHub</a></li>
</ul>",2020-04-20 12:00:00,2020-04-20 12:00,2020-04-20 13:00,https://youtu.be/yuC1hto40Qc,https://slideshare.net/slideshow/embed_code/key/6oISKJfAkOvlxC
9139,Identity management en la era de serverless y microservicios,2020h1,Mercedes Wyss,"<p>Identity Management (IdM) es un término utilizado para referirse a la gestión de todos los aspectos relacionados con la identidad de los usuarios. Esto incluye creación de cuentas de usuario, autenticación, gestión de permisos, autorización, identidad federada (que una persona pueda identificarse con los mismos datos a través de distintos sistemas).</p>

<p>El principal objetivo de esta charla es explicar a fondo todos estos conceptos y explorar técnicas y herramientas que nos pueden ayudar a implementarlos en el contexto moderno de aplicaciones nativas a la nube.</p>","<p><iframe allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/NnycB6i70Nw"" width=""560""></iframe></p>

<p>Conoce el material presentado durante su sesión en&nbsp;<a href=""https://github.com/itrjwyss/ModernIdM"">https://github.com/itrjwyss/ModernIdM</a></p>","<p>Mercedes Wyss es Ingeniera de Software con más de ocho años de experiencia en desarrollo backend, frontend y Android utilizando Java, Kotlin y Python. Actualmente, es CTO en Produactivity, una startup con base en Guatemala.</p>

<p>Ella estuvo organizando previamente meetings en el Grupo de Usuarios Java de Guatemala desde el 2012 hasta el 2016. Desde el 2016 se ha enfocado en incrementar la participación femenina en STEAM liderando un capítulo JDuchess en Guatemala y también lidera una comunidad enfocada en tecnologías Google (Devs+502).</p>

<p>Ella es Oracle Groundbreaker Ambassador y Auth0 Ambassador, y tiene un Duke’s Choice Award en extensión educativa.</p>

<ul>
 <li><a href=""https://twitter.com/itrjwyss"">Twitter</a></li>
 <li><a href=""https://www.linkedin.com/in/itrjwyss/?locale=es_ES"">LinkedIn</a></li>
 <li><a href=""https://github.com/itrjwyss"">Github</a></li>
</ul>

<p>&nbsp;</p>",2020-04-20 12:00:00,2020-04-20 12:00,2020-04-20 13:00,https://youtu.be/NnycB6i70Nw,
9140,A Philosophy of Software Design: Estrategias para controlar la complejidad en el software,2020h1,Héctor Iván Patricio Moreno,"<p>La complejidad es el principal problema de hacer software mantenible y usable. Hablaremos de las estrategias que [John Ousterhout](<a href=""http://web.stanford.edu/~ouster/cgi-bin/home.php"">http://web.stanford.edu/~ouster/cgi-bin/home.php</a>) (profesor de la universidad de Standford) establece para crear software complejo mantenible, basado en su experiencia creando sistemas como RAMCloud y el lenguaje de programación TCL/Tk.<br />
Temas principales: encapsulamiento de información, diseño modular y documentación.</p>","<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/z9RMePt1Cms"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>

<p><iframe allowfullscreen="""" frameborder=""0"" height=""485"" marginheight=""0"" marginwidth=""0"" scrolling=""no"" src=""//www.slideshare.net/slideshow/embed_code/key/nkwQXtcSmZHM1b"" style=""border:1px solid #CCC; border-width:1px; margin-bottom:5px; max-width: 100%;"" width=""595""></iframe></p>

<div style=""margin-bottom:5px""><strong><a href=""//www.slideshare.net/RevistaSG/a-philosophy-of-software-design-estrategias-para-controlar-la-complejidad-en-el-software"" target=""_blank"" title=""A Philosophy of Software Design: Estrategias para controlar la complejidad en el software"">A Philosophy of Software Design: Estrategias para controlar la complejidad en el software</a> </strong> from <strong><a href=""https://www.slideshare.net/RevistaSG"" target=""_blank"">Software Guru</a></strong></div>","<p>Héctor es un desarrollador de software espeializado en tecnologías web. Ha trabajado en empresas como Linio y ShoeLovers. Actualmente es líder de desarrollo en HAL, una empresa de desarrollo que se enfoca en tecnologías como Chatbots y PWA’s</p>

<ul>
 <li><a href=""https://twitter.com/HectorIP"">Twitter</a></li>
 <li><a href=""https://www.linkedin.com/in/hectorip/"">Linkedin</a></li>
</ul>",2020-04-20 12:00:00,2020-04-20 12:00,2020-04-20 13:00,https://youtu.be/z9RMePt1Cms,https://slideshare.net/slideshow/embed_code/key/nkwQXtcSmZHM1b
9141,"Service Mesh and Serverless Chatbots with Linkerd, K8s and OpenFaaS",2020h1,Sergio Méndez,"<p>This session will present the different challenges for telco companies when they deploy support chatbots for clients, this is based on a real experience of working with chatbots in a<br />
telco company Telefónica based on Guatemala and some countries in Central America.<br />
The session also present a simple architecture, the workflow and the way to implement<br />
service mesh with Linkerd, kubernetes and Openfaas, and how they interact together to implement canary deployments to create a simple and fast strategy to manage chatbots as a serverless functions.<br />
At the end of the session the speaker present a short demo on how can implement a canary, blue/green deployments for serverless chatbots with some support intelligence.</p>","<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/UHw1LnqiGuw"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>

<p><iframe allowfullscreen="""" frameborder=""0"" height=""485"" marginheight=""0"" marginwidth=""0"" scrolling=""no"" src=""//www.slideshare.net/slideshow/embed_code/key/GtXj8i9jyPgL5l"" style=""border:1px solid #CCC; border-width:1px; margin-bottom:5px; max-width: 100%;"" width=""595""></iframe></p>

<div style=""margin-bottom:5px""><strong><a href=""//www.slideshare.net/RevistaSG/service-mesh-and-serverless-chatbots-with-linkerd-k8s-and-openfaas"" target=""_blank"" title=""Service Mesh and Serverless Chatbots with Linkerd, K8s and OpenFaaS"">Service Mesh and Serverless Chatbots with Linkerd, K8s and OpenFaaS</a> </strong> from <strong><a href=""https://www.slideshare.net/RevistaSG"" target=""_blank"">Software Guru</a></strong></div>","<p>Sergio Méndez is a systems engineer and professor of operating systems, software engineering, and AI at San Carlos of Guatemala. Sergio is also founder and cloud architect at Curzona, an online courses startup focusing on containers, DevOps, CI/CD, cloud computing technologies, and big data. He’s working on AI projects and doing some DevOps consulting, using open source solutions, cloud native technologies, microservices, AI, and NoSQL. Sergio is currently promoting and speaking in a Cloud Native Online Meetup at Guatemala called (Cloud-Native)+GT. He was a speaker at Oscon 2019.</p>

<ul>
 <li><a href=""https://twitter.com/sergioarmgpl"">Twitter</a></li>
 <li><a href=""https://www.linkedin.com/in/sergioarmgpl/"">Linkedin</a></li>
</ul>",2020-04-20 12:00:00,2020-04-20 12:00,2020-04-20 13:00,https://youtu.be/UHw1LnqiGuw,https://slideshare.net/slideshow/embed_code/key/GtXj8i9jyPgL5l
9142,Diseño de un sistema de gestión de archivos escalable y resiliente,2020h1,Daniel Valencia Backhoff,"<p>Cuando un desarrollador piensa en implementar funcionalidad para subir archivos a un servidor lo primero que viene a la mente es una forma HTML multipart. Pero, has intentado subir un archivo de 1GB utilizando un form ? Y uno de 40GB ? Resulta ser que el problema no es tan sencillo considerando la memoria limitada de un navegador y que las conexiones a internet suelen ser lentas y poco confiables.<br />
<br />
En esta charla hablaré de los retos al diseñar la arquitectura para subir archivos a nuestra plataforma en HELIX (<a href=""https://www.helixre.com/"">https://www.helixre.com</a>), que funciona con archivos de prácticamente cualquier tamaño, bajo condiciones de internet poco idóneas, y aprovechando las facilidades que te da la nube.</p>","<p><iframe allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/V0YUZ7zqCQE"" width=""560""></iframe></p>","<section>
<p>I’m an experienced software developer from Ensenada, México, currently working as a Senior Software Engineer at HELIX RE, in San Francisco, California.</p>

<p>I’d say curiosity is one of my biggest strengths, and that has helped me get involved in the entire software development stack: from frontend, backend, and mobile app development to infrastructure engineering, QA, and performance testing. I’m a technologist at heart who loves solving hard problems; I’m a generalist who believes in using the right tool for the job. Building things is what I enjoy the most.</p>
</section>

<footer>
<ul>
 <li><a href=""https://twitter.com/_DanValencia"">Twitter</a></li>
 <li><a href=""https://www.linkedin.com/in/danvalencia/"">Linkedin</a></li>
</ul>
</footer>",2020-04-20 12:00:00,2020-04-20 12:00,2020-04-20 13:00,https://youtu.be/V0YUZ7zqCQE,
9143,Ejemplos prácticos de la Ciencia de Datos en el análisis bursátil.,2020h1,Jorge Nájera,"<p>En la siguiente presentación se expondrá, con el uso de ejemplos prácticos, algunos usos de la Ciencia y Minería de Datos en la toma de decisiones sobre invertir o no en el mercado de capitales y FOREX. El objetivo de dicha presentación es demostrar a los presentes que el uso de la ciencia de datos en distintos ámbitos laborales es de mucha utilidad para mejorar los procesos llevados a cabo en su día a día; como por ejemplo, su aplicación para los procesos y procedimientos de los asesores y gestores de inversión.</p>","<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/-XhE71aWWvI"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>

<p><iframe allowfullscreen="""" frameborder=""0"" height=""485"" marginheight=""0"" marginwidth=""0"" scrolling=""no"" src=""//www.slideshare.net/slideshow/embed_code/key/e7HsxxYoE9pUMe"" style=""border:1px solid #CCC; border-width:1px; margin-bottom:5px; max-width: 100%;"" width=""595""></iframe></p>

<div style=""margin-bottom:5px""><strong><a href=""//www.slideshare.net/RevistaSG/ejemplos-prcticos-de-la-ciencia-de-datos-en-el-anlisis-burstil-232737185"" target=""_blank"" title=""Ejemplos prácticos de la Ciencia de Datos en el análisis bursátil"">Ejemplos prácticos de la Ciencia de Datos en el análisis bursátil</a> </strong> from <strong><a href=""https://www.slideshare.net/RevistaSG"" target=""_blank"">Software Guru</a></strong></div>","<p>Licenciado en Economía por la Universidad Autónoma Metropolitana. Mis principales temas de interés son la modelacion econometrica (de corte tranversal, series de tiempo y panel de datos), el análisis estadístico, las evaluaciones de proyectos privados, y el análisis de riesgos financieros.</p>

<ul>
 <li><a href=""https://www.linkedin.com/in/jorge-alberto-n%C3%A1jera-salmer%C3%B3n-a61a93165/"">Linkedin</a></li>
</ul>",2020-04-20 12:00:00,2020-04-20 12:00,2020-04-20 13:00,https://youtu.be/-XhE71aWWvI,https://slideshare.net/slideshow/embed_code/key/e7HsxxYoE9pUMe
9144,Introduction to Apache Airflow,2020h1,"Jarek Potiuk, Tomasz Urbaszek","<p>Apache Airflow is a tool created by community to programmatically author, schedule and monitor workflows. The biggest advantage of Airflow is the fact that it does not limit the scope of pipelines. Airflow can be used for building Machine Learning models, transferring data or managing the infrastructure. Because Airflow workflows are written in pure Python, there is no restriction on what a single task can do. It can execute a python callable, bash script or create a new Kubernetes pod. Thanks to that, a single Airflow workflow can include tasks for both setup and teardown of external infrastructure, as well as operations that will be performed using the new resources.</p>

<p>During this talk Tomek Urbaszek and Jarek Potiuk, both Apache Airflow official committers, will provide an extensive introduction to Airflow, helping the audience understand the underlying concepts of Apache Airflow. They will also share best practices for developing workflows and provide a guide to when Airflow is the right choice and when other solutions should be considered.</p>","<p><iframe allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/06tYjcQ12i4"" width=""560""></iframe></p>","<p>As the CTO Jared built software house 10-fold: from 6 to 60 people. After a few years of being the CTO, he decided to go back to a full-time engineering role and he works as a Principal Software Engineer in his company (and is super happy about it). Jarek has been working as an engineer in many industries - Telecoms, Mobile app development, Google, Robotics and Artificial Intelligence, Cloud and Open Source data processing. Jarek is currently PMC in the Apache Airflow project.</p>

<ul>
 <li><a href=""https://twitter.com/higrys"">Twitter</a></li>
 <li><a href=""https://www.linkedin.com/in/jarekpotiuk/"">Linkedin</a></li>
 <li><a href=""https://github.com/potiuk"">GitHub</a></li>
</ul>",2020-04-20 12:00:00,2020-04-20 12:00,2020-04-20 13:00,https://youtu.be/06tYjcQ12i4,
9145,Creando productos inteligentes con análisis de datos en tiempo real usando Google Cloud Platform,2020h1,"Griselda Cuevas, Pablo Estrada","<p>El objetivo de esta sesión es crear una conversación alrededor del análisis de datos en tiempo real. Discutiremos cómo estos conceptos ayudan a crear productos inteligentes y daremos una demostración de un modelo básico de análisis de datos en tiempo real, en donde usaremos Pub/Sub, Dataflow y BigQuery - productos de Google Cloud Platform.</p>","<p><iframe allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/H5se6CZwxbk"" width=""560""></iframe></p>","<p>Gris is a Product Manager @ Google Cloud. She has 13 years of experience in a variety of industries, from oil and gas to cloud computing. She has a Masters in Operation Research and Data Science from UC Berkeley and is passionate about data engineering, open source technology, information architecture, diversity and inclusion in tech &amp; Italian wines.</p>

<p>In her spare time she reads and work on diversity and inclusion topics, specially around building frameworks that enable participation of under represented groups in tech. She is also passionate about physical training and is working towards completing a certification in personal training from NASM.</p>

<ul>
 <li><a href=""https://twitter.com/griscz"">Twitter</a></li>
 <li><a href=""https://www.linkedin.com/public-profile/in/griscz/"">Linkedin</a></li>
</ul>

<p>&nbsp;</p>",2020-04-20 12:00:00,2020-04-20 12:00,2020-04-20 13:00,https://youtu.be/H5se6CZwxbk,
9146,Datos públicos para decisiones financieras difíciles,2020h1,Ricardo Beltrán,"<p>Los datos financieros son fríos, confusos, masivos y son generados muy lentamente rastreando nuestros acciones en distintos aspectos de la vida cotidiana. Deben ser ordenados, interpretados y analizados para que sean útiles.</p>

<p>En contraste las emociones aparecen de formas evidentes, repentinas y muchas veces públicas indicando aparentemente rutas claras del camino que ​debemos ​ tomar, incluso generando impulsos para hacerlo en el momento en que suceden. No es de extrañar entonces que las personas tomemos decisiones por aquello que sentimos y no por lo que sabemos</p>

<p>Una década de experiencia como consultores en ciencias de datos nos ha enseñado que es mucho más sencillo ayudar a un cliente si sabemos de antemano aquello que quiere decidir y luego le proveemos con la información que le ayude a tomar esta decisión.</p>

<p>La manera en que nuestros clientes deciden siempre es expresado emocionalmente narrando el cúmulo de experiencias que en el pasado lo llevan a tomar tal o cuál decisión en el presente. Es entonces nuestro trabajo lograr que las historias que narran nuestros datos empaten con la manera como nuestro cliente toma decisiones y de tal modo ayudarlo a verificar o corregir sus arraigadas creencias. No lo contrario.</p>

<p>En ésta platica les mostraremos tres aplicaciones de lo dicho donde usando datos de fuentes públicas los transformamos en historias que responden a las preguntas que la gente tiene de tal forma que podamos auxiliarle en hacerlo mejor.</p>","<p><iframe allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/vWQGVwHBJaI"" width=""560""></iframe></p>",,2020-04-20 12:00:00,2020-04-20 12:00,2020-04-20 13:00,https://youtu.be/vWQGVwHBJaI,
9147,Empoderando Una Estrategia de Datos para una Plataforma de Datos en CEMEX,2020h1,"Carlos Mantilla, Gerardo Reyna","<p>Cómo CEMEX está transformando su negocio con una estratégia de datos y cómo habilitó la iniciativa ‘CEMEX Go’.</p>

<p>La sesión será presentada por Carlos Mantilla, Director de Arquitectura Global y Gerardo Reyna, Gerente de Arquitectura Global. Ellos nos hablarán sobre La plataforma cual permite la captura de todos los datos en la jornada de sus clientes y su disposición de forma inmediata para procesos de reporteo y analitica avanzada.</p>","<p><iframe allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/sLPaM_0M5pY"" width=""560""></iframe></p>","<p>Carlos Augusto Mantilla Espinosa tiene más de 20 años en gerencia en sistemas focalizado en aplicaciones, arquitectura, y desarrollo de software. Carlos tiene diplomado en educación ejecutivo de UC Berkeley y está graduado de Universidad Industrial de Santander.</p>

<ul>
 <li><a href=""https://www.linkedin.com/in/carlosmantillaespinosa/"">Linkedin</a></li>
</ul>",2020-04-20 12:00:00,2020-04-20 12:00,2020-04-20 13:00,https://youtu.be/sLPaM_0M5pY,
9148,Arquitectura basada a Eventos para principiantes con Apache Kafka,2020h1,Hugo Guerrero,"<p>Con el aumento en el desarrollo de microservicios distribuidos, los patrones de conectividad entre ellos se vuelven críticos para contar con una arquitectura escalable. En esta sesión, revisaremos los pasos para movernos de una arquitectura basada únicamente en APIS REST a un arquitectura basada en eventos. Cubriremos preguntas como ¿Qué es un evento? ¿Qué tipo de eventos existen? y ¿Cuales son su características? También hablaremos de cómo encajan los eventos en un arquitectura de microservicios. Finalmente, cubriremos un poco más el caso de los eventos reproducibles implementado Apache Kafka.</p>","<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/iM7aq8tWTmc"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>

<p><iframe allowfullscreen="""" frameborder=""0"" height=""485"" marginheight=""0"" marginwidth=""0"" scrolling=""no"" src=""//www.slideshare.net/slideshow/embed_code/key/qPLCoNZE4Ym1qu"" style=""border:1px solid #CCC; border-width:1px; margin-bottom:5px; max-width: 100%;"" width=""595""></iframe></p>

<div style=""margin-bottom:5px""><strong><a href=""//www.slideshare.net/RevistaSG/arquitectura-basada-a-eventos-para-principiantes-con-apache-kafka"" target=""_blank"" title=""Arquitectura basada a Eventos para principiantes con Apache Kafka"">Arquitectura basada a Eventos para principiantes con Apache Kafka</a> </strong> from <strong><a href=""https://www.slideshare.net/RevistaSG"" target=""_blank"">Software Guru</a></strong></div>","<p>Hugo Guerrero se desempeña como developer advocate de APIs y de tecnologías de integración en Red Hat. En esta posición, apoya al equipo de marketing con supervisión y soporte técnico para crear, editar y, curar el contenido de producto que se comparte con clientes y comunidad mediante webinars, conferencias y otras actividades. Tiene más de 15 años de experiencia en el desarrollo de software como desarrollador, consultor, arquitecto y gerente de fábrica de software. La mayor parte del tiempo, ha estado enfocado en software de código abierto con importantes clientes tanto en el sector privado como en el público federal en Latinoamérica.</p>

<ul>
 <li><a href=""https://twitter.com/hguerreroo"">Twitter</a></li>
 <li><a href=""https://www.linkedin.com/in/hugoguerrero/"">Linkedin</a></li>
</ul>

<p>&nbsp;</p>",2020-04-20 12:00:00,2020-04-20 12:00,2020-04-20 13:00,https://youtu.be/iM7aq8tWTmc,https://slideshare.net/slideshow/embed_code/key/qPLCoNZE4Ym1qu
9149,Cómo construir una plataforma poderosa de datos en un ambiente con recursos restringidos,2020h1,Ángel Alvarado,<p>Tener una plataforma interna para analítica de datos brinda una forma poderosa de monitorear tus datos en tiempo real y entender el impacto que tiene tu organización. En esta sesión te mostraré cómo utilizar distintas herramientas para construir tu propia plataforma de datos con bajo costo y sin vendor lock-in. Preparemos esta plataforma para permitir el análisis de los datos generados por el New York Times sobre casos y defunciones de COVID19 en Estados Unidos.</p>,"<p><iframe allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/JkKxUI4-pN4"" width=""560""></iframe></p>

<p><iframe allowfullscreen="""" frameborder=""0"" height=""485"" marginheight=""0"" marginwidth=""0"" scrolling=""no"" src=""//www.slideshare.net/slideshow/embed_code/key/C9ChIah4NStbGC"" style=""border:1px solid #CCC; border-width:1px; margin-bottom:5px; max-width: 100%;"" width=""595""></iframe></p>

<div style=""margin-bottom:5px""><strong><a href=""//www.slideshare.net/RevistaSG/cmo-construir-una-plataforma-poderosa-de-datos-en-un-ambiente-con-recursos-restringidos"" target=""_blank"" title=""Cómo construir una plataforma poderosa de datos en un ambiente con recursos restringidos"">Cómo construir una plataforma poderosa de datos en un ambiente con recursos restringidos</a> </strong> from <strong><a href=""https://www.slideshare.net/RevistaSG"" target=""_blank"">Software Guru</a></strong></div>","<p>Ángel es originario de Ciudad de México y actualmente se desempeña como ingeniero de software senior en un One Degree en San Francisco, una organización sin fines de lucre que provee una plataforma para que las familias de pocos recursos puedan tener acceso a servicios sociales. Ángel es un apasionado de la ingeniería de datos y continuamente busca promover la ingeniería de datos en Latinoamérica.</p>

<ul>
 <li><a href=""https://twitter.com/angel_angelio"">Twitter</a></li>
 <li><a href=""https://www.linkedin.com/in/angel-alvarado-robledo/"">Linkedin</a></li>
</ul>",2020-04-20 12:00:00,2020-04-20 12:00,2020-04-20 13:00,https://youtu.be/JkKxUI4-pN4,https://slideshare.net/slideshow/embed_code/key/C9ChIah4NStbGC
9150,Acciones de comunidades tech en tiempos del Covid19,2020h1,"Adriana Vallejo, Dr. Eduardo Ramírez, Juana Martínez","<p>Acciones de Comunidades Tech en tiempo del COVID-19 es una platica para informar acerca de las acciones que están realizando algunas comunidades de tecnología en México para luchar contra la propagación del COVID-19. Desde análisis de datos, visualizaciones, simulaciones de contagio, etc.<br />
Nuestro principal objetivo es informar acercar acerca de las acciones que las comunidades han realizado para medir la propagación de una pandemia, diseñar equipo, calcular necesidades de recursos o informar a la población desde fuentes verídicas de manera masiva; pero sobretodo queremos comunicar que no se caiga en el pánico por desinformación.<br />
Platicaremos de las iniciativas locales como el Covid19 Challenge en Monterrey, donde se generaron 4 proyectos.</p>","<p><iframe allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/Tu6XtSwYf-c"" width=""560""></iframe><iframe allowfullscreen="""" frameborder=""0"" height=""485"" marginheight=""0"" marginwidth=""0"" scrolling=""no"" src=""//www.slideshare.net/slideshow/embed_code/key/sGmOkefZ3o0EIZ"" style=""border:1px solid #CCC; border-width:1px; margin-bottom:5px; max-width: 100%;"" width=""595""></iframe></p>

<div style=""margin-bottom:5px""><strong><a href=""//www.slideshare.net/RevistaSG/acciones-de-comunidades-tech-en-tiempos-del-covid19"" target=""_blank"" title=""Acciones de comunidades tech en tiempos del Covid19"">Acciones de comunidades tech en tiempos del Covid19</a> </strong> from <strong><a href=""//www.slideshare.net/RevistaSG"" target=""_blank"">Software Guru</a></strong></div>","<p>Adriana Vallejo, M.D. from Monterrey, México, passionate about healthcare innovation, clinical research, entrepreneurship, and health technology, with an extensive experience in leadership and group management.</p>

<ul>
 <li>Director at Health IDS</li>
 <li>Leader at Hacking Health Monterrey</li>
 <li>Operational Coordinator at Colegio de Bioética de Nuevo León A.C.</li>
 <li>Aliada de contenido de salud para INCmty y Talent Land. Expert contributor en Mexico Health Review</li>
 <li>Mentor in Incubadora de Emprendimiento Garza Laguera</li>
 <li>Program “Mujeres del Mañana”</li>
</ul>

<p><a href=""https://www.linkedin.com/in/adrianavallejoc/"">Linkedin</a></p>",2020-04-20 12:00:00,2020-04-20 12:00,2020-04-20 13:00,https://youtu.be/Tu6XtSwYf-c,https://slideshare.net/slideshow/embed_code/key/sGmOkefZ3o0EIZ
